Freq [GHz],"im(S(1,1)) []","re(S(1,1)) []","im(S(2,1)) []","re(S(2,1)) []"
84.639999389648, 0.042209703475237,0.21917259693146,0.40195387601852, 0.88829171657562 
84.699996948242, 0.040919724851847,0.21954958140850,0.39737850427628, 0.89031726121902 
84.760002136230, 0.039628982543945,0.21991875767708,0.39279279112816, 0.89231920242310 
84.819999694824, 0.038337513804436,0.22028015553951,0.38819676637650, 0.89429742097855 
84.879997253418, 0.037045363336802,0.22063373029232,0.38359060883522, 0.89625209569931 
84.940002441406, 0.035752572119236,0.22097952663898,0.37897434830666, 0.89818292856216 
85.000000000000, 0.034459181129932,0.22131752967834,0.37434825301170, 0.90008997917175 
85.059997558594, 0.033165231347084,0.22164782881737,0.36971223354340, 0.90197312831879 
85.120002746582, 0.031870774924755,0.22197037935257,0.36506658792496, 0.90383249521255 
85.180000305176, 0.030575847253203,0.22228518128395,0.36041128635406, 0.90566784143448 
85.239997863770, 0.029280489310622,0.22259235382080,0.35574659705162, 0.90747922658920 
85.300003051758, 0.027984742075205,0.22289177775383,0.35107249021530, 0.90926659107208 
85.360000610352, 0.026688650250435,0.22318355739117,0.34638914465904, 0.91102987527847 
85.419998168945, 0.025392247363925,0.22346767783165,0.34169670939445, 0.91276890039444 
85.480003356934, 0.024095585569739,0.22374413907528,0.33699524402618, 0.91448390483856 
85.540000915527, 0.022798696532845,0.22401300072670,0.33228492736816, 0.91617459058762 
85.599998474121, 0.021501624956727,0.22427427768707,0.32756587862968, 0.91784113645554 
85.660003662109, 0.020204408094287,0.22452795505524,0.32283806800842, 0.91948324441910 
85.720001220703, 0.018907088786364,0.22477403283119,0.31810179352760, 0.92110103368759 
85.779998779297, 0.017609704285860,0.22501258552074,0.31335711479187, 0.92269444465637 
85.839996337891, 0.016312293708324,0.22524359822273,0.30860418081284, 0.92426341772079 
85.900001525879, 0.015014896169305,0.22546710073948,0.30384299159050, 0.92580783367157 
85.959999084473, 0.013717554509640,0.22568310797215,0.29907378554344, 0.92732775211334 
86.019996643066, 0.012420304119587,0.22589161992073,0.29429665207863, 0.92882323265076 
86.080001831055, 0.011123183183372,0.22609265148640,0.28951168060303, 0.93029391765594 
86.139999389648, 0.009826230816543,0.22628627717495,0.28471899032593, 0.93174010515213 
86.199996948242, 0.008529486134648,0.22647248208523,0.27991873025894, 0.93316155672073 
86.260002136230, 0.007232985459268,0.22665123641491,0.27511101961136, 0.93455815315247 
86.319999694824, 0.005936765577644,0.22682265937328,0.27029597759247, 0.93593013286591 
86.379997253418, 0.004640865605324,0.22698666155338,0.26547369360924, 0.93727719783783 
86.440002441406, 0.003345322096720,0.22714334726334,0.26064434647560, 0.93859952688217 
86.500000000000, 0.002050171839073,0.22729271650314,0.25580799579620, 0.93989700078964 
86.559997558594, 0.000755450979340,0.22743472456932,0.25096479058266, 0.94116938114166 
86.620002746582, -0.00053880369523,0.22756947577000,0.24611486494541, 0.94241690635681 
86.680000305176, -0.00183255609590,0.22769695520401,0.24125830829144, 0.94363945722580 
86.739997863770, -0.00312577048316,0.22781717777252,0.23639525473118, 0.94483691453934 
86.800003051758, -0.00441841082647,0.22793017327785,0.23152582347393, 0.94600939750671 
86.860000610352, -0.00571044255048,0.22803595662117,0.22665013372898, 0.94715672731400 
86.919998168945, -0.00700182979926,0.22813457250595,0.22176833450794, 0.94827896356583 
86.980003356934, -0.00829253811389,0.22822599112988,0.21688051521778, 0.94937598705292 
87.040000915527, -0.00958253163844,0.22831028699875,0.21198680996895, 0.95044785737991 
87.099998474121, -0.01087177731096,0.22838744521141,0.20708732306957, 0.95149445533752 
87.160003662109, -0.01216024067252,0.22845749557018,0.20218223333359, 0.95251578092575 
87.220001220703, -0.01344788819551,0.22852045297623,0.19727160036564, 0.95351183414459 
87.279998779297, -0.01473468448966,0.22857636213303,0.19235557317734, 0.95448261499405 
87.339996337891, -0.01602059602737,0.22862523794174,0.18743425607681, 0.95542794466019 
87.400001525879, -0.01730559393763,0.22866706550121,0.18250781297684, 0.95634794235229 
87.459999084473, -0.01858964003622,0.22870188951492,0.17757631838322, 0.95724248886108 
87.519996643066, -0.01987270265817,0.22872978448868,0.17263993620872, 0.95811164379120 
87.580001831055, -0.02115475386381,0.22875070571899,0.16769875586033, 0.95895528793335 
87.639999389648, -0.02243575453758,0.22876466810703,0.16275291144848, 0.95977342128754 
87.699996948242, -0.02371567860245,0.22877174615860,0.15780255198479, 0.96056604385376 
87.760002136230, -0.02499448880553,0.22877192497253,0.15284776687622, 0.96133309602737 
87.819999694824, -0.02627215906977,0.22876526415348,0.14788870513439, 0.96207463741302 
87.879997253418, -0.02754865773022,0.22875174880028,0.14292547106743, 0.96279048919678 
87.940002441406, -0.02882394939661,0.22873139381409,0.13795821368694, 0.96348071098328 
88.000000000000, -0.03009800612926,0.22870425879955,0.13298702239990, 0.96414530277252 
88.059997558594, -0.03137079998850,0.22867037355900,0.12801206111908, 0.96478420495987 
88.120002746582, -0.03264229372143,0.22862969338894,0.12303341180086, 0.96539741754532 
88.180000305176, -0.03391246125102,0.22858232259750,0.11805124580860, 0.96598482131958 
